Date,Model,Branch,Units_Sold,Sales_Person,Body_Builder,Financier,Chassis_Number,Order_Date,Invoice_Date,Buying_Price,Selling_Price,Customer_Name,Customer_Location,Payment_Mode
2016-06-01,Isuzu FRR90,Chuka,3,Steven Dixon,General Body Works,KCB,JABC807XYZuF,2015-06-04,2021-10-07,3819473,5952971,Adriana Burns,Simmonsville,Cash
2017-09-14,Isuzu FRR90,Mombasa,2,Shannon Thompson,TransAfrica,Family Bank,JABC621XYZUx,2010-12-02,2012-09-09,4964298,3760388,Kyle Hahn Jr.,North Karenhaven,Cash
2011-02-26,Isuzu FRR90,Meru,2,Carol Waters,General Body Works,NCBA,JABC573XYZTb,2021-05-29,2025-04-17,5924809,3048737,Brandon Martinez,Jenniferfort,Credit
2022-10-11,Isuzu FVR,Eldoret,1,Nicolas Grant,Rifter,Family Bank,JABC646XYZqF,2023-04-12,2004-06-23,2498992,6115747,Ethan Delgado,West Anthony,Credit
2013-02-28,Isuzu NQR Xtra,Nairobi,2,Joshua Williams,TransAfrica,Family Bank,JABC229XYZtu,2022-10-21,2018-03-29,5024597,4001264,Erik Graham,Lake Daniel,Cash
2000-07-19,Isuzu NQR Xtra,Eldoret,1,Shannon Thompson,General Body Works,KCB,JABC999XYZji,2024-11-01,2017-07-31,4073844,6442849,Jessica Hebert,West Melissa,Credit
2020-11-12,Isuzu D-MAX,Nairobi,2,Carol Waters,General Body Works,Co-op Bank,JABC838XYZag,2006-07-18,2007-02-07,4687067,5932943,Christopher Ibarra,Port Emilyview,Credit
2007-02-23,Isuzu FVR,Eldoret,5,Stacey Bass,General Body Works,Equity Bank,JABC967XYZyt,2014-12-06,2024-05-17,2713819,2631382,Jonathan Velez,Lake Troy,Credit
2020-01-06,Isuzu NQR Xtra,Meru,5,Dana Ortiz,Krystal,Family Bank,JABC862XYZbS,2021-05-22,2003-08-28,4384534,2841727,Jennifer Barnett,West Stephanieside,Credit
2002-11-27,Isuzu FRR90,Nairobi,2,Shannon Thompson,Rifter,Family Bank,JABC449XYZxw,2005-03-31,2001-03-20,5030371,4914496,Natalie Williams,Williamhaven,Credit
2018-03-08,Isuzu FSR,Mombasa,5,Benjamin Patterson,Krystal,Co-op Bank,JABC503XYZAW,2016-01-30,2011-08-21,5314444,4752858,Aaron Howard,Nicoleberg,Cash
2015-03-19,Isuzu D-MAX,Nairobi,2,Michael Miller,Labh Singh,KCB,JABC532XYZGM,2017-06-20,2014-08-01,3989534,5871887,John Neal,Lake Amandaville,Credit
2021-06-17,Isuzu FSR,Nairobi,2,Kathleen Pacheco,Rifter,Family Bank,JABC510XYZnQ,2020-01-11,2006-01-08,3872215,5841193,Jason Neal,Dennisside,Credit
2019-07-12,Isuzu FRR90,Chuka,2,Karen Krause,Krystal,KCB,JABC890XYZcx,2013-01-20,2018-12-25,4462595,3871196,Peter Taylor,Myerschester,Cash
2016-02-04,Isuzu FSR,Nairobi,4,Karen Krause,Krystal,Equity Bank,JABC755XYZdY,2007-04-05,2006-08-03,3221219,5757333,George Roberts,Wardton,Cash
2003-12-13,Isuzu FVR,Chuka,1,Steven Dixon,TransAfrica,Equity Bank,JABC201XYZVj,2009-07-06,2006-12-05,3607221,3114558,Heather Rosario,Priscillaview,Cash
2020-11-23,Isuzu FVR,Nairobi,4,Kathleen Pacheco,TransAfrica,Equity Bank,JABC467XYZLN,2010-06-19,2021-11-05,3757204,4748164,Chris Mendez,South Ericberg,Credit
2007-05-12,Isuzu D-MAX,Nairobi,5,Alicia Gutierrez,Labh Singh,Family Bank,JABC574XYZDZ,2020-12-05,2001-01-27,2274652,4239371,Julia Griffin,South Katrina,Cash
2024-10-24,Isuzu FVR,Eldoret,4,Alicia Gutierrez,Rifter,NCBA,JABC132XYZqd,2022-06-11,2017-07-25,4854622,4251182,Wayne Williams,New Christopherbury,Credit
2015-08-31,Isuzu FRR90,Chuka,1,Derek Reed,Krystal,Family Bank,JABC240XYZAP,2003-10-15,2009-03-20,5350493,6135858,Katherine Garrison,Jeffreychester,Credit
2001-05-12,Isuzu D-MAX,Eldoret,1,Dana Ortiz,General Body Works,NCBA,JABC528XYZXg,2007-09-06,2002-06-16,2088882,4452795,Anthony Adams,Robertville,Credit
2015-06-10,Isuzu NQR Xtra,Chuka,3,Alicia Gutierrez,TransAfrica,KCB,JABC356XYZJP,2002-08-25,2019-02-12,5935419,3913421,Jack Miller,South Derrick,Credit
2001-01-06,Isuzu FVR,Mombasa,5,Cindy Ingram,Labh Singh,Equity Bank,JABC876XYZwY,2004-07-05,2019-09-11,5226976,4118793,Amanda Richardson,West Kellyfort,Credit
2020-03-16,Isuzu FRR90,Nairobi,1,Shannon Thompson,Krystal,KCB,JABC586XYZXD,2010-10-30,2021-01-14,4925048,3771396,Hannah Koch,Lake Donaldside,Credit
2016-11-17,Isuzu D-MAX,Chuka,1,Stacey Bass,TransAfrica,NCBA,JABC447XYZuU,2015-08-06,2001-03-13,4499554,3998976,Becky Smith,Markhaven,Credit
2023-04-05,Isuzu FRR90,Meru,3,Katie Romero,Labh Singh,Co-op Bank,JABC847XYZDe,2007-12-30,2017-08-21,5098672,5226517,Alexis Johnston,Heatherland,Cash
2015-09-02,Isuzu FSR,Meru,2,Nicolas Grant,Krystal,Equity Bank,JABC470XYZuP,2000-05-21,2018-10-18,5996539,3023487,Vincent Murphy,West Angela,Credit
2022-09-25,Isuzu NQR Xtra,Mombasa,4,Benjamin Patterson,Rifter,Co-op Bank,JABC983XYZNj,2003-03-29,2018-04-09,5022516,3263287,Craig Swanson,North Manuelview,Cash
2023-11-01,Isuzu FSR,Eldoret,1,Alicia Gutierrez,TransAfrica,Co-op Bank,JABC471XYZaz,2012-11-23,2017-03-07,5478667,4118120,William Webb,Lake Susanton,Cash
2004-03-16,Isuzu FRR90,Eldoret,4,Steven Dixon,Krystal,KCB,JABC484XYZyL,2007-10-27,2022-03-23,2323555,4633541,Aaron Hall,North Abigailberg,Credit
2019-02-17,Isuzu FRR90,Meru,4,Steven Dixon,Krystal,Family Bank,JABC652XYZQM,2013-04-24,2011-01-24,2526292,3081969,Donna Brooks,Tonyahaven,Credit
2000-03-04,Isuzu D-MAX,Eldoret,2,Stephen Lewis,Labh Singh,Equity Bank,JABC768XYZjz,2015-09-13,2024-04-12,4895429,5751159,Sara Edwards,East Marissa,Credit
2000-03-20,Isuzu FVR,Chuka,4,Carol Waters,TransAfrica,Co-op Bank,JABC413XYZqV,2005-12-21,2018-02-26,4899855,5340169,Dr. Timothy Ferguson,West Chelseashire,Credit
2006-05-10,Isuzu D-MAX,Nairobi,2,Louis Smith,Labh Singh,Co-op Bank,JABC670XYZZs,2011-01-14,2008-02-03,2951790,6495951,Wendy Coleman,Carriebury,Cash
2006-02-03,Isuzu FRR90,Mombasa,3,Kathleen Pacheco,General Body Works,NCBA,JABC952XYZlF,2017-08-17,2025-04-05,4056492,4663941,Joanne Skinner,North Valerie,Cash
2015-12-08,Isuzu FRR90,Mombasa,2,Joshua Williams,TransAfrica,Co-op Bank,JABC781XYZjn,2021-01-28,2015-11-04,3499184,4263273,Dawn Allen,New Jamesfort,Credit
2019-01-16,Isuzu FVR,Mombasa,3,Brittany Rogers,General Body Works,NCBA,JABC434XYZoq,2008-08-31,2019-01-30,5902161,2529325,Janet Gross,East Alisonmouth,Cash
2007-12-07,Isuzu FSR,Eldoret,1,Stacey Bass,Labh Singh,NCBA,JABC585XYZeK,2017-01-01,2021-08-15,2322390,6136657,Ariel Williams,Zacharyburgh,Cash
2025-06-29,Isuzu FRR90,Meru,2,Derek Reed,TransAfrica,KCB,JABC890XYZwi,2004-04-21,2005-01-25,2876314,3738603,Andrew Middleton,New William,Cash
2007-12-22,Isuzu FSR,Chuka,4,Karen Krause,Labh Singh,Co-op Bank,JABC449XYZuP,2015-04-16,2006-02-26,3942829,5431617,Marcus Conway,South Tina,Credit
2000-04-30,Isuzu FSR,Eldoret,3,Stacey Bass,Rifter,KCB,JABC866XYZct,2006-01-30,2013-09-29,3568907,6323127,Julia Martinez,Gallowayton,Cash
2002-01-09,Isuzu D-MAX,Chuka,1,Alicia Gutierrez,Krystal,Equity Bank,JABC761XYZgh,2020-02-06,2015-04-19,4350086,5752065,Caitlin Curtis,Ryanchester,Cash
2021-12-26,Isuzu FSR,Chuka,5,Joshua Williams,Rifter,Co-op Bank,JABC185XYZAF,2020-10-23,2007-08-12,4831905,5245480,Kenneth Brown,New Jamie,Credit
2023-09-08,Isuzu FRR90,Chuka,3,Nicolas Grant,Krystal,Family Bank,JABC842XYZrf,2016-04-28,2016-11-12,2416895,5346440,Susan Simmons,Lake Tonyaburgh,Cash
2023-06-13,Isuzu NQR Xtra,Mombasa,4,Benjamin Patterson,TransAfrica,Family Bank,JABC023XYZZa,2017-05-15,2016-05-13,3527802,4775850,Troy Brown,South Jody,Credit
2018-02-21,Isuzu FSR,Eldoret,3,Stacey Bass,Krystal,Equity Bank,JABC512XYZWZ,2018-12-03,2000-09-24,5177205,3578969,Valerie Bennett,West Ronnie,Cash
2002-09-20,Isuzu FVR,Chuka,5,Kristy Moran,Labh Singh,Equity Bank,JABC905XYZKb,2010-08-20,2009-10-24,3128753,5692817,Dawn Rodriguez,South Mariahmouth,Cash
2007-05-05,Isuzu NQR Xtra,Meru,2,Stacey Bass,General Body Works,KCB,JABC389XYZFa,2008-07-07,2003-07-09,2518158,3829669,Blake Rojas,Alexandriamouth,Cash
2025-06-18,Isuzu NQR Xtra,Mombasa,3,Michael Miller,TransAfrica,KCB,JABC681XYZcx,2001-07-19,2003-05-18,3825578,4728371,Melissa Wright,South Justin,Cash
2009-08-09,Isuzu FVR,Eldoret,4,Derek Reed,Rifter,KCB,JABC830XYZCD,2003-12-25,2023-07-03,2023961,4883070,Mrs. Sabrina Anderson,Codyland,Credit
2025-09-18,Isuzu FRR90,Nairobi,2,Louis Smith,TransAfrica,Equity Bank,JABC131XYZQT,2021-09-08,2004-07-14,5550685,5631120,Rachel Miller,Johnsonburgh,Credit
2020-12-12,Isuzu FSR,Mombasa,1,Alicia Gutierrez,Krystal,Family Bank,JABC434XYZNB,2023-01-11,2013-10-19,4140186,3508890,Ronald Pham,Bartlettfort,Credit
2001-12-03,Isuzu FSR,Eldoret,4,Louis Smith,General Body Works,Family Bank,JABC625XYZct,2006-10-17,2020-04-01,3444919,4492615,Anthony Adams III,Lesliemouth,Cash
2020-10-03,Isuzu D-MAX,Meru,2,Derek Reed,TransAfrica,KCB,JABC372XYZHf,2017-09-16,2002-03-31,3743728,2964611,Tina Knight,Angelaton,Cash
2016-10-16,Isuzu FVR,Nairobi,1,Nicolas Grant,General Body Works,KCB,JABC858XYZzP,2004-09-02,2016-01-25,3431514,3977131,Amanda Lopez,Lake Jacob,Cash
2002-11-16,Isuzu D-MAX,Chuka,5,Kristy Moran,Rifter,NCBA,JABC103XYZFS,2002-08-29,2002-02-11,3961213,6232170,Michael Navarro,South Brent,Credit
2014-07-11,Isuzu NQR Xtra,Mombasa,3,Katie Romero,Krystal,KCB,JABC035XYZpe,2013-04-22,2002-10-26,3453073,6069115,Anne Jordan,Lake Adam,Credit
2003-04-25,Isuzu FRR90,Mombasa,5,Steven Dixon,Rifter,Family Bank,JABC078XYZAS,2014-05-06,2000-05-18,5955464,6239542,Linda Rojas,Harrisshire,Cash
2022-12-11,Isuzu D-MAX,Nairobi,2,Kristy Moran,Labh Singh,NCBA,JABC141XYZvL,2018-05-01,2023-03-17,2027298,5785850,Amanda Tran,Rhondaport,Cash
2013-05-25,Isuzu NQR Xtra,Meru,4,Derek Reed,TransAfrica,Equity Bank,JABC321XYZoi,2024-02-03,2018-07-22,3201355,4048413,Cody Walker,East Tonyshire,Cash
2000-12-10,Isuzu FVR,Mombasa,2,Brittany Rogers,Labh Singh,KCB,JABC070XYZKw,2002-02-24,2009-11-16,4784522,5462377,Brittany Grimes,Calebstad,Credit
2000-01-30,Isuzu D-MAX,Chuka,4,Carol Waters,Rifter,Co-op Bank,JABC178XYZOl,2001-11-05,2005-10-22,4617373,4822592,Alyssa Lowe,Thompsonside,Credit
2017-10-08,Isuzu FSR,Mombasa,4,Kathleen Pacheco,General Body Works,Family Bank,JABC742XYZBV,2000-12-18,2025-01-09,3811966,6435437,Kevin Bowen,Michelleport,Cash
2006-11-26,Isuzu NQR Xtra,Chuka,1,Nicolas Grant,Krystal,NCBA,JABC774XYZUu,2017-03-08,2007-11-20,2989084,4031829,Stephanie Gibson,Christopherville,Credit
2008-09-13,Isuzu D-MAX,Mombasa,4,Brittany Rogers,Labh Singh,NCBA,JABC184XYZok,2021-06-08,2019-11-10,3062486,4390379,Richard Grant,Bellview,Cash
2012-10-29,Isuzu NQR Xtra,Nairobi,3,Stephen Lewis,Rifter,NCBA,JABC719XYZkJ,2006-12-31,2012-12-02,4844814,3981282,Kelly Hughes,Port Benjaminburgh,Credit
2013-06-17,Isuzu D-MAX,Nairobi,1,Benjamin Patterson,Rifter,Family Bank,JABC455XYZMv,2004-09-25,2017-11-08,5191743,6230029,Eric Garcia,West Alyssastad,Credit
2014-05-13,Isuzu D-MAX,Nairobi,5,Joshua Williams,Labh Singh,Equity Bank,JABC555XYZPU,2015-05-23,2009-03-11,4803680,3532395,Cody Farley,Lake Melissamouth,Credit
2018-05-10,Isuzu NQR Xtra,Meru,3,Brittany Rogers,TransAfrica,Family Bank,JABC230XYZZo,2010-12-13,2017-12-02,5973866,2954949,Timothy Wilson,Bakerborough,Cash
2010-07-25,Isuzu NQR Xtra,Meru,5,Cindy Ingram,General Body Works,KCB,JABC059XYZyi,2024-09-16,2004-10-04,5344543,4741820,Gene Terry,North Michael,Cash
2014-03-28,Isuzu NQR Xtra,Chuka,5,Dana Ortiz,Rifter,NCBA,JABC729XYZrc,2011-07-11,2010-04-14,5565123,3631563,Jorge Bailey,Lauraton,Cash
2009-10-18,Isuzu NQR Xtra,Eldoret,3,Benjamin Patterson,General Body Works,Family Bank,JABC528XYZwU,2015-01-03,2000-12-28,3043157,4215650,Howard Baker,East Tamaratown,Cash
2010-03-11,Isuzu FRR90,Meru,3,Stacey Bass,Rifter,Equity Bank,JABC468XYZNr,2015-08-27,2021-09-23,2828120,4715078,Angela Davis,Johnsonview,Cash
2017-07-30,Isuzu NQR Xtra,Nairobi,3,Brittany Rogers,General Body Works,Family Bank,JABC696XYZMf,2022-11-29,2009-01-30,2282384,3439934,Mark Huber,Susanland,Credit
2005-04-05,Isuzu NQR Xtra,Mombasa,2,Cindy Ingram,Rifter,Family Bank,JABC693XYZyT,2004-09-24,2003-06-27,5656617,4890291,Christine Franklin,North Christina,Cash
2023-05-18,Isuzu FSR,Nairobi,1,Karen Krause,Labh Singh,NCBA,JABC039XYZZC,2008-04-28,2016-10-28,4048543,4540009,Andre Hurst,Castrofort,Credit
2018-10-13,Isuzu FVR,Eldoret,2,Derek Reed,TransAfrica,Co-op Bank,JABC705XYZyR,2007-03-08,2015-05-03,5786308,5645718,Daniel Holland,Monicamouth,Credit
2010-05-05,Isuzu D-MAX,Meru,5,Joshua Williams,General Body Works,Equity Bank,JABC417XYZqq,2001-09-28,2015-08-04,3790424,3222884,Marcus Nash,West Donna,Credit
2024-07-07,Isuzu FRR90,Mombasa,2,Carol Waters,Rifter,KCB,JABC443XYZFS,2008-10-16,2014-01-05,2907466,5017546,Diane Friedman,North Benjaminland,Cash
2008-08-11,Isuzu NQR Xtra,Meru,1,Dana Ortiz,General Body Works,Equity Bank,JABC046XYZdg,2013-08-08,2013-09-25,5691407,4737458,James Peters,West Joseph,Credit
2003-03-04,Isuzu FSR,Nairobi,2,Cindy Ingram,Rifter,Co-op Bank,JABC607XYZHy,2002-09-08,2008-09-24,2340849,2723202,Kristin Roth,Port Michaelchester,Cash
2008-10-08,Isuzu FVR,Nairobi,4,Cindy Ingram,General Body Works,Family Bank,JABC801XYZWf,2001-09-01,2014-01-20,4152717,2563892,Alexis Wilson,Markhaven,Cash
2008-11-04,Isuzu D-MAX,Nairobi,5,Stacey Bass,TransAfrica,Equity Bank,JABC047XYZsZ,2015-04-28,2001-03-25,5071452,2772187,Michael Clark,Hannahhaven,Credit
2019-07-07,Isuzu FVR,Nairobi,1,Alicia Gutierrez,TransAfrica,NCBA,JABC641XYZfQ,2023-07-17,2018-11-07,4685493,4475381,Lauren Roach,Jeffville,Cash
2024-08-15,Isuzu FSR,Nairobi,3,Benjamin Patterson,General Body Works,NCBA,JABC978XYZyJ,2014-08-09,2021-05-06,4310769,3753272,Kristy Garcia,Jamesbury,Cash
2003-04-26,Isuzu NQR Xtra,Meru,4,Cindy Ingram,Labh Singh,NCBA,JABC723XYZFD,2017-07-24,2022-10-14,4336455,6296451,Isaac Powers,New Janet,Credit
2006-06-29,Isuzu NQR Xtra,Chuka,4,Karen Krause,Labh Singh,NCBA,JABC655XYZDQ,2003-12-07,2000-06-25,4923153,4667905,Ryan Hobbs,Port Robertmouth,Cash
2004-04-26,Isuzu FVR,Nairobi,5,Shannon Thompson,Krystal,Equity Bank,JABC438XYZSr,2011-11-16,2008-10-24,4993027,5871434,Christina Heath,Staceyberg,Credit
2012-01-09,Isuzu NQR Xtra,Nairobi,2,Dana Ortiz,Krystal,Family Bank,JABC783XYZRH,2006-09-11,2001-07-24,4648177,5186067,Ruth Haley,Davidfurt,Cash
2001-07-02,Isuzu NQR Xtra,Nairobi,1,Joshua Williams,Rifter,Equity Bank,JABC206XYZdM,2010-12-02,2020-09-23,5695337,2645649,Heather Cole,Shahstad,Credit
2004-05-19,Isuzu D-MAX,Meru,5,Dana Ortiz,Labh Singh,Co-op Bank,JABC617XYZVO,2011-05-24,2009-02-25,5377542,4552027,Cole Lewis,Amandaton,Cash
2012-06-16,Isuzu FVR,Mombasa,1,Michael Miller,Rifter,KCB,JABC433XYZff,2022-10-05,2013-10-30,2909899,6366315,Brian Ramsey,Jeremymouth,Credit
2004-06-02,Isuzu FSR,Mombasa,1,Kristy Moran,TransAfrica,Equity Bank,JABC689XYZiY,2004-12-26,2015-12-05,4322121,3074780,Matthew Jarvis,Harrisport,Credit
2016-11-06,Isuzu D-MAX,Eldoret,4,Katie Romero,General Body Works,Family Bank,JABC060XYZBk,2007-12-29,2017-05-30,2547358,5017320,Timothy Jennings,South Daniel,Credit
2004-11-30,Isuzu FRR90,Nairobi,3,Alicia Gutierrez,Labh Singh,KCB,JABC933XYZRK,2006-08-06,2019-04-05,4663811,4411788,Michele Hatfield,South Jeffreyview,Cash
2006-03-03,Isuzu FVR,Mombasa,2,Stacey Bass,Labh Singh,NCBA,JABC891XYZMC,2023-11-16,2009-07-18,2160992,5961111,Kevin Reynolds,Mooreton,Credit
2023-04-11,Isuzu FRR90,Nairobi,2,Joshua Williams,Krystal,Family Bank,JABC256XYZNc,2009-03-22,2024-10-25,4982221,3612775,Kathy Keller,East Richard,Cash
2021-06-26,Isuzu D-MAX,Eldoret,4,Steven Dixon,General Body Works,Family Bank,JABC039XYZIx,2002-03-15,2019-12-29,5916158,6133326,Steve Jones,Taylorbury,Cash
2019-03-20,Isuzu FSR,Eldoret,4,Crystal Fleming,Rifter,NCBA,JABC850XYZuT,2014-05-14,2010-06-04,4195247,4111668,Erica Freeman,South Alexander,Cash
2019-01-17,Isuzu D-MAX,Meru,1,Cindy Ingram,Krystal,Family Bank,JABC573XYZwu,2011-10-03,2016-04-07,4487077,4587329,Mrs. Gloria Johnson,Heathermouth,Cash
2025-05-25,Isuzu NQR Xtra,Meru,4,Karen Krause,General Body Works,KCB,JABC889XYZgR,2020-09-01,2005-01-12,3973592,3913551,Thomas Perez,Robertchester,Credit
2012-11-26,Isuzu FRR90,Nairobi,5,Shannon Thompson,Labh Singh,Co-op Bank,JABC357XYZwf,2014-06-28,2010-01-18,3743731,2834291,Roberta Lane,Riceport,Cash
2025-02-17,Isuzu FVR,Chuka,1,Crystal Fleming,TransAfrica,Family Bank,JABC010XYZOJ,2019-06-18,2024-07-30,5500990,2689584,Charles Garrett,Smithside,Cash
2025-04-30,Isuzu FVR,Meru,3,Cindy Ingram,Rifter,NCBA,JABC143XYZMC,2000-10-17,2012-02-17,5011977,2969150,John Gonzales,Greenchester,Credit
2017-10-13,Isuzu D-MAX,Mombasa,5,Shannon Thompson,Labh Singh,Equity Bank,JABC731XYZMO,2001-06-21,2006-11-24,5011239,5389260,Tara Rodgers,West Anthony,Cash
2014-10-16,Isuzu FSR,Eldoret,3,Cindy Ingram,TransAfrica,Co-op Bank,JABC114XYZNo,2019-11-12,2002-11-13,3344765,6453540,Cathy Bradford,Gomezland,Credit
2011-11-15,Isuzu NQR Xtra,Nairobi,2,Crystal Fleming,Labh Singh,Family Bank,JABC171XYZzB,2013-09-06,2001-08-11,2162972,3446512,Jean Ross,South Danielle,Cash
2013-10-06,Isuzu FRR90,Chuka,2,Steven Dixon,Krystal,Equity Bank,JABC571XYZLm,2023-10-16,2020-11-14,5896555,4923810,Erica Wright,Crossbury,Cash
2008-11-07,Isuzu NQR Xtra,Meru,1,Shannon Thompson,Rifter,Equity Bank,JABC784XYZVM,2013-11-17,2001-03-29,2456527,5393740,Melanie Frazier,South Brian,Credit
2021-11-29,Isuzu FSR,Mombasa,5,Dana Ortiz,Labh Singh,Co-op Bank,JABC650XYZhr,2004-07-31,2011-04-29,5350963,3948701,Aaron Wood,Lukeborough,Cash
2002-09-08,Isuzu D-MAX,Chuka,3,Karen Krause,Labh Singh,KCB,JABC173XYZKg,2005-07-19,2008-10-14,5060771,3717386,Ana Ball,Port Patriciaberg,Credit
2013-03-08,Isuzu NQR Xtra,Meru,2,Kathleen Pacheco,TransAfrica,Equity Bank,JABC809XYZsJ,2000-11-01,2000-07-19,2146928,3394381,Lauren King,East Kevinfurt,Cash
2011-12-12,Isuzu FVR,Eldoret,5,Dana Ortiz,TransAfrica,KCB,JABC706XYZmk,2025-01-03,2020-12-08,5038626,4140428,Karen Ellison,Olsonbury,Credit
2005-08-01,Isuzu FVR,Eldoret,1,Derek Reed,Krystal,NCBA,JABC083XYZjT,2008-05-15,2013-12-01,3104754,2568168,Stephanie Adams,Ramireztown,Cash
2021-06-05,Isuzu NQR Xtra,Meru,3,Derek Reed,General Body Works,Family Bank,JABC090XYZZy,2016-02-09,2003-11-25,3304747,2504586,Derek Roberts,Port Brianstad,Credit
2020-11-17,Isuzu D-MAX,Eldoret,5,Louis Smith,Krystal,Equity Bank,JABC859XYZRE,2022-02-09,2024-08-14,2230755,2731138,Benjamin Smith,Angelachester,Credit
2023-02-10,Isuzu FSR,Chuka,1,Stephen Lewis,Labh Singh,Equity Bank,JABC634XYZHC,2021-05-11,2015-07-11,3688088,3812359,Annette Bell,Greenmouth,Cash
2005-09-02,Isuzu FSR,Chuka,2,Nicolas Grant,Krystal,KCB,JABC106XYZUn,2023-07-12,2005-07-19,4725370,3028293,Ashley Brown,East Jodyside,Credit
2021-09-05,Isuzu FRR90,Chuka,3,Shannon Thompson,Labh Singh,Family Bank,JABC665XYZds,2004-06-14,2013-07-09,4073922,2755980,Robert Nunez,South Jasontown,Credit
2025-02-22,Isuzu FRR90,Meru,5,Brittany Rogers,TransAfrica,NCBA,JABC810XYZlV,2023-09-10,2007-08-17,4587318,3102585,Bridget Tyler,New Kristenberg,Cash
2007-10-21,Isuzu D-MAX,Chuka,3,Joshua Williams,General Body Works,Equity Bank,JABC565XYZeN,2023-09-26,2021-12-30,3174406,5909044,Jesse Daniel,Beckyshire,Credit
2018-07-01,Isuzu FSR,Mombasa,1,Shannon Thompson,Rifter,KCB,JABC545XYZts,2005-11-13,2010-07-20,5665062,6454522,Zachary Collins,South Monicachester,Cash
2010-01-30,Isuzu FSR,Meru,2,Michael Miller,Krystal,Equity Bank,JABC747XYZwC,2012-12-15,2001-10-12,3008377,4037552,Lindsay Brennan,West Jasonchester,Cash
2013-01-04,Isuzu FSR,Nairobi,3,Shannon Thompson,Rifter,Co-op Bank,JABC552XYZbr,2016-10-22,2003-11-10,4049313,2987644,Michele Mccann,Christinastad,Credit
2007-04-19,Isuzu FVR,Meru,4,Carol Waters,Rifter,KCB,JABC015XYZGX,2002-11-16,2018-07-06,2423508,3020046,Julie Hester,Adamsburgh,Credit
2021-04-15,Isuzu D-MAX,Mombasa,1,Stacey Bass,Krystal,NCBA,JABC448XYZgX,2021-02-03,2008-07-23,3926482,4602111,Jeffrey Villegas,Lake Jasminemouth,Credit
2007-11-25,Isuzu NQR Xtra,Nairobi,1,Steven Dixon,General Body Works,KCB,JABC714XYZKE,2008-02-21,2018-05-08,4978823,4961977,Rebecca Johnson,South Brianfort,Cash
2008-10-10,Isuzu FRR90,Mombasa,3,Katie Romero,Krystal,Equity Bank,JABC164XYZBD,2010-10-02,2023-02-06,2428023,5479100,Destiny Wood,Paulmouth,Cash
2019-11-06,Isuzu D-MAX,Eldoret,1,Benjamin Patterson,Rifter,KCB,JABC141XYZmw,2017-05-18,2004-07-17,4382416,5912823,Daniel Sanchez,Christineborough,Credit
2020-12-08,Isuzu FRR90,Eldoret,3,Nicolas Grant,Rifter,Equity Bank,JABC666XYZLT,2004-04-03,2023-11-08,2134868,3690593,Robert Hart,Port Scott,Credit
2020-09-26,Isuzu FSR,Mombasa,1,Karen Krause,Rifter,Family Bank,JABC658XYZVy,2006-04-19,2023-02-12,5947767,4446921,Amber Patel,Port Rhondamouth,Credit
2005-01-28,Isuzu D-MAX,Eldoret,2,Brittany Rogers,Labh Singh,Family Bank,JABC767XYZJW,2009-04-22,2006-11-14,2496116,6160490,Jennifer Davis,Kramerbury,Credit
2008-10-16,Isuzu FSR,Meru,1,Benjamin Patterson,Rifter,KCB,JABC505XYZFy,2018-08-01,2009-04-04,2182862,4342014,Melissa Young,West Brandy,Cash
2023-02-12,Isuzu FVR,Chuka,1,Benjamin Patterson,General Body Works,KCB,JABC400XYZwE,2000-05-14,2011-02-17,2953417,3655781,Thomas Macdonald,East Walterberg,Cash
2003-03-26,Isuzu FVR,Nairobi,4,Steven Dixon,General Body Works,Family Bank,JABC299XYZMX,2020-07-22,2021-05-24,3006410,6135297,Brett Davis,North Devon,Credit
2006-08-24,Isuzu FSR,Meru,5,Brittany Rogers,Krystal,Equity Bank,JABC254XYZii,2002-01-18,2001-11-17,5318622,5265736,Valerie Tanner,Deanshire,Credit
2019-07-26,Isuzu FSR,Eldoret,1,Cindy Ingram,Krystal,Family Bank,JABC047XYZgH,2012-09-05,2009-10-28,2749360,4712809,Kimberly Ramirez,Johnmouth,Credit
2011-07-24,Isuzu NQR Xtra,Eldoret,2,Stacey Bass,TransAfrica,Family Bank,JABC642XYZKy,2010-08-13,2000-09-02,4592665,3222156,Joseph Vaughan,Margaretfort,Credit
2003-11-05,Isuzu D-MAX,Chuka,1,Benjamin Patterson,Labh Singh,Co-op Bank,JABC385XYZXw,2006-02-12,2003-11-17,2218252,4401621,Douglas Campbell,Lake Luke,Cash
2023-10-02,Isuzu FRR90,Chuka,4,Louis Smith,Rifter,Family Bank,JABC185XYZhY,2017-09-05,2010-06-16,2886426,5023120,Ian Acosta,Gonzalezburgh,Cash
2008-06-17,Isuzu D-MAX,Meru,2,Benjamin Patterson,TransAfrica,Equity Bank,JABC049XYZus,2005-12-25,2010-10-16,4353387,4790412,Kara Wade,South Jeffrey,Credit
2002-10-25,Isuzu D-MAX,Chuka,5,Karen Krause,TransAfrica,NCBA,JABC222XYZQx,2014-12-18,2014-05-13,4768047,4533416,Aaron Griffin,Port Michele,Cash
2024-07-04,Isuzu NQR Xtra,Chuka,3,Carol Waters,Rifter,KCB,JABC669XYZca,2000-07-19,2024-02-21,3559922,2751457,Kelsey Allen,South Edward,Credit
2025-07-22,Isuzu D-MAX,Chuka,4,Alicia Gutierrez,TransAfrica,KCB,JABC052XYZKL,2010-08-27,2001-05-02,3346495,3098582,Dennis Kirby,Darinton,Cash
